Timestamp,Number,A1,A2,A3_1,A3_2,A3_3,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,B3_average,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B5_1,PerceivedBeingInfluenced,B5_2,B5_3,B5_4,B6_1,PerceivedInfluence,BothSpheres,SphereofInfluence,B6_2,B6_3,B6_4,B6_5,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3_1,C3_2,C3_3,C3_4,C4_1,C4_2,C4_3,NeighborPlantVariety,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,F7,F8,F9,F9_1,F10,F11,Quality Assessment
44365.93,539,0,1,1,0,0,1,"a, b",2,1,1,0,1,1,3,3,4,4,4,2,3,4,4,4,4,4,4,4,3,3.692307692,4,4,4,4,4,4,4,4,4,3,1,3,3,4,4,1,1,1,4,4,4,4,2,1,4,3,1,a,1,1,3,1,4,1,3,3,"a, b, c, e",1,0,,,,,4,"a, d, e",3,1,1,1,0,20,1,Student,4,2000000,2,"a, b, c, d, e","a, c, e, g, h, i",1,b,HN,Qualified
44390.44,200,0,1,0,0,0,0,"b, c, d",2,1,1,0,1,1,2,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3.846153846,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b",2,2,4,1,4,1,3,4,"a, b, c, d, e",1,1,2,,4,"a, b, c, d, e",1,"a, b, c, d, f, g, h",4,1,1,1,0,19,1,Student,4,1000000,2,"d, e","a, b, c, d, e, f, g, i, j",1,a,HCM,Qualified
44378.6,444,0,1,0,0,0,0,"a, b, e",2,1,1,0,2,1,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,3.769230769,3,4,4,3,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,3,1,6,2,1,"a, b",3,2,3,1,4,1,2,3,"a, b, d",1,0,,,,,2,"a, b, c",3,1,1,1,0,20,1,Student,4,1000000,2,f,"a, b, c, f, g, h, i",1,a,HCM,Qualified
44367.71,537,1,1,0,0,0,0,a,3,1,1,0,1,1,2,3,3,4,4,3,3,4,4,4,4,4,4,4,3,3.692307692,4,4,3,3,4,4,4,3,3,3,1,3,4,4,4,1,1,1,4,4,4,3,2,1,5,3,1,c,1,1,2,0,3,1,2,4,"a, b, c, d, e",1,1,3,"a, b, f",4,"a, b, c, d, e",2,"a, c, e, f",3,1,1,1,0,22,1,Student,4,0,1,f,"a, c, d, e, f, g, h, i",1,a,HCM,Qualified
44372.77,476,0,1,0,0,0,0,"a, b, c, d",2,1,1,0,1,1,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3.923076923,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,2,1,b,3,2,4,1,3,1,2,2,"a, b, c, d, e",1,1,2,,2,"a, b, c, d, e",2,g,4,1,1,1,0,19,1,Student,3,NA,NA,"a, b","b, c, d, e",0,b,HCM,Qualified
44372.69,478,0,1,0,0,0,0,"a, b, c, d",3,1,1,0,2,2,3,3,4,4,4,2,3,4,4,4,4,4,4,4,3,3.692307692,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,3,3,4,1,4,1,3,4,"a, b, c, d, e",1,1,5,"a, b, c, d, e, f",4,"a, b, c, d, e",2,"a, b, c, d, e, g, h",4,1,1,1,0,19,1,Student,4,NA,NA,"a, c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44388.98,250,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,2,3,4,4,3,2,3,3,3,2,3,3,2,2,2,2.769230769,4,4,4,4,4,4,4,4,4,3,1,2,3,4,4,1,1,1,4,4,4,4,2,1,2,3,1,a,1,1,3,1,3,1,2,4,"a, b, c, d, e",1,1,2,,4,"a, b, c, d, e",2,"b, c, f, g",3,1,1,1,0,20,1,Student,4,NA,NA,f,"a, b, c",0,a,HCM,Qualified
44388.69,266,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,2,3,4,4,3,2,3,3,3,2,3,3,2,2,2,2.769230769,4,4,4,4,4,4,4,4,4,3,1,2,3,4,4,1,1,1,4,4,4,4,2,1,2,3,1,a,1,1,3,1,3,1,2,4,"a, b, c, d, e",1,1,2,,4,"a, b, c, d, e",2,"b, c, f, g",3,1,1,1,0,20,1,Student,4,NA,NA,f,"a, b, c",0,a,HCM,Qualified
44382.72,325,0,1,0,0,0,0,"a, c",3,1,1,0,1,1,3,3,3,3,3,2,3,4,3,2,3,3,3,3,3,2.923076923,3,4,4,3,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,1,a,1,3,3,1,3,1,3,2,"a, b, c, d, e",1,1,2,,2,"b, c, d, e",2,"c, g",3,1,1,1,0,21,1,Student,4,NA,NA,f,"a, b, c, d, e, f, g, j",1,a,Binh Duong,Qualified
44380.87,345,0,1,0,0,0,0,"a, c",3,1,1,0,1,1,3,3,3,3,3,2,3,4,3,2,3,3,3,3,3,2.923076923,3,4,4,3,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,1,a,1,3,3,1,3,1,3,2,"a, b, c, d, e",1,1,2,,2,"b, c, d, e",2,"c, g",3,1,1,1,0,21,1,Student,4,NA,NA,f,"a, b, c, d, e, f, g, j",1,a,Binh Duong,Qualified
44380.64,361,0,1,0,0,0,0,"a, c",3,1,1,0,1,1,3,3,3,3,3,2,3,4,3,2,3,3,3,3,3,2.923076923,3,4,4,3,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,1,a,1,3,3,1,3,1,3,2,"a, b, c, d, e",1,1,2,,2,"b, c, d, e",2,"c, g",3,1,1,1,0,21,1,Student,4,NA,NA,f,"a, b, c, d, e, f, g, j",1,a,Binh Duong,Qualified
44380.54,411,0,1,0,0,0,0,"a, b, c",1,2,1,0,2,1,2,3,3,3,3,2,3,4,4,3,4,4,4,3,3,3.307692308,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,b,1,3,4,1,4,1,3,4,"a, b, c, d, e",1,1,3,"a, b, c, d, f, g",4,"a, b, c, d, e",2,"b, c, g, h",4,1,1,1,1,21,1,Student,4,NA,NA,"a, b, c, d, e","a, b, c, e, h, i",1,b,Quang Binh,Qualified
44377.74,445,0,1,0,0,0,0,a,1,2,1,0,3,1,3,3,3,4,3,2,3,3,3,3,3,2,3,3,2,2.846153846,3,3,3,2,3,4,4,2,4,3,1,3,3,3,4,1,1,1,3,3,3,4,1,0,0,3,0,e,0,3,4,1,4,1,3,3,"a, b, c",1,1,3,"a, b, c, f",3,"a, b, c, d",2,"a, b, c, d, g",4,1,1,1,1,21,1,Student,4,NA,NA,c,"b, c, d, e, g, h, i",1,a,HCM,Qualified
44400.45,13,0,1,0,0,0,0,c,2,1,1,0,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.923076923,3,4,3,3,3,4,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, b",2,2,4,1,3,1,3,3,"a, b, c, d, e",1,1,3,"a, c, f",3,"a, b, c, d, e",2,"a, b, c, d, h",3,1,1,1,0,22,1,Student,4,NA,NA,"d, e","b, c, h, i",1,b,HCM,Qualified
44375.93,460,0,1,1,1,0,1,a,2,1,1,0,2,1,2,3,4,4,4,3,3,4,4,3,4,3,3,3,2,3.384615385,4,4,4,4,4,4,4,4,4,3,1,3,4,4,3,1,1,1,3,4,4,4,3,1,6,3,0,e,0,2,4,1,4,1,4,4,"a, b, d, e",1,1,3,"a, b, f",4,"a, b, d, e",2,"a, b, c, e, g, h",3,1,1,1,0,22,1,Student,4,NA,NA,f,"a, c, d, g, h, i",1,a,HN,Qualified
44367.83,523,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,3,3,3,4,2,3,3,2,3,2,3,3,2,2.769230769,3,4,3,3,4,3,4,2,2,3,1,2,3,3,3,1,1,1,3,3,4,3,3,1,4,3,0,e,0,1,4,1,4,1,3,4,"a, b, c, e",1,1,3,"a, c, d, f, g",3,"a, b, c, d",2,"a, b, c, f, g",2,0,1,1,1,22,1,Student,4,NA,NA,f,"a, b, c, h",1,a,Da Nang,Qualified
44381.88,338,0,1,1,1,0,1,"a, c",2,1,1,0,1,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2.615384615,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,1,0,0,3,0,e,0,3,3,1,3,1,2,3,"a, b, c, d",1,1,3,"a, b, f",3,"b, c, e",2,"b, c, h",1,0,1,1,0,23,2,Student,4,NA,NA,f,"a, b, c, d, f, g, h",1,a,HN,Qualified
44367.73,534,0,1,1,0,0,1,"b, c",3,1,1,0,2,1,2,3,2,3,4,4,3,4,4,4,4,3,2,3,1,3.153846154,2,4,4,4,4,4,4,3,4,2,0,2,3,4,2,0,0,4,3,3,4,4,2,1,5,1,1,b,1,3,3,1,4,1,4,3,"a, b, c, e",1,1,3,"a, b, f",3,"a, b, c, e",2,"a, b, c, e, f, g, h",4,1,1,1,0,23,2,Student,4,NA,NA,b,"a, b, c, d, e, f, g, h, i, j",1,a,Cam Pha,Qualified
44376.79,450,0,1,0,0,0,0,"b, c",2,1,1,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,e,0,1,3,1,4,1,3,4,"a, b, c, d, e",1,1,3,"a, b, c, f",3,"a, b, c, d, e",2,"a, b, c, g, h",3,1,1,1,0,20,1,Student,4,NA,NA,c,"b, c, f, g, h",1,c,HCM ,Qualified
44368.66,505,0,1,0,1,0,1,a,2,1,1,0,1,1,2,3,2,3,4,4,3,3,3,3,3,2,3,3,2,2.923076923,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,1,b,1,3,2,0,4,1,3,4,"a, b, e",1,1,3,b,3,"a, b, e",2,"a, b, c",4,1,1,1,0,22,1,Student,4,NA,NA,b,"c, e, h",1,b,Quang Ninh,Qualified
44387.99,318,0,1,0,0,0,0,a,2,1,1,0,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,4,1,1,1,1,2,1,2,3,0,e,0,1,3,1,3,1,3,4,"a, b, c, d",1,1,3,"a, b, f",3,"a, b, c, d",2,"a, b, c, g, h",4,1,1,1,0,26,2,Designer,5,>10000000,4,"a, c, d, e","c, e, i",0,a,HCM,Warning
44399.68,69,0,1,0,1,0,1,a,2,1,1,0,1,2,3,3,4,4,1,3,1,3,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,"a, b, c",0,3,4,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, b, e, f",3,"a, b, c, d, e",3,"a, b, c, e, f",4,1,1,1,1,45,4,Businessman,4,30000000,7,b,"a, b, c, j",0,a,HCM,Qualified
44379.55,441,0,1,0,0,0,0,c,1,1,1,0,1,1,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3.769230769,3,4,3,3,4,4,2,3,4,3,1,2,4,3,4,1,1,1,3,4,4,4,3,1,6,3,0,e,0,2,4,1,3,1,4,4,"a, b, d, e",1,1,3,"a, b, f, g",4,"a, b, c, d",1,"a, b, e, f, g, h",4,1,0,1,0,32,3,Freelancer,4,5000000,3,"a, c, d","c, e, i",0,a,HN,Qualified
44392.38,135,0,1,0,0,0,0,"a, b, c",3,1,1,0,2,2,2,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2.538461538,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,"a, b, c",0,2,3,1,3,1,3,3,"a, b, c, d",1,1,3,"a, f",3,"a, b, c",1,"a, b, c, g, h",4,1,1,1,1,23,2,Freelancer,4,NA,NA,f,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44388.59,277,1,1,0,0,0,0,"a, b, c, d, e",2,1,1,0,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,4,1,1,1,1,2,1,5,3,1,"a, b",3,2,2,0,1,0,2,4,"a, b, c, d, e",1,1,4,"a, b, e, f",4,"a, b, c, d, e",5,"a, b, c, d, e, f, g, h",3,1,1,1,1,48,4,Freelancer,3,NA,NA,"a, b, c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44400.78,6,1,1,0,0,0,0,"a, b",1,1,1,0,3,1,3,3,3,4,3,4,3,3,3,3,4,3,4,4,4,3.461538462,3,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,0,e,0,1,4,1,4,1,3,4,"a, b, c, d, e",1,1,3,b,4,"a, b, c, d, e",5,h,3,1,1,1,0,30,2,Officier,4,NA,NA,f,"a, c, d, i",0,a,HCM,Qualified
44400.35,32,1,1,0,0,0,0,"a, b",1,1,1,0,3,1,3,3,3,4,3,4,3,3,3,3,4,3,4,4,4,3.461538462,3,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,0,e,0,1,4,1,4,1,3,4,"a, b, c, d, e",1,1,3,b,4,"a, b, c, d, e",5,h,3,1,1,1,0,30,2,Officier,4,NA,NA,f,"a, c, d, i",0,a,HCM,Qualified
44379.95,425,0,1,0,1,0,1,"a, b, c",2,1,1,0,2,1,2,3,3,4,4,3,3,4,4,1,1,3,3,3,4,3.076923077,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,5,3,0,e,0,3,4,1,4,1,3,4,"a, b, c, d, e",1,1,3,"a, b, c, e, f",4,"a, b, c, d, e",2,"b, c, f, g",4,1,1,1,0,42,4,Officier,5,6000000,3,"a, b, c","a, b, c, d, e, f, g, h, i",1,a,HN,Qualified
44391.37,153,0,1,0,1,0,1,"a, b, c",3,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b",2,1,4,1,4,1,4,3,"a, b, c, d, e",1,0,,,,,2,"a, b, c, d, e, g, h",3,1,1,1,0,24,2,Officier,4,15000000,5,"a, b, c, d, e","c, d, e, g, h, i, j",1,b,HN,Warning
8/8/2021 9:18,581,0,1,0,0,0,0,"a, b, c, d, e",3,1,2,1,2,2,3,3,3,3,4,3,3,4,4,4,4,3,3,3,3,3.384615385,4,4,4,4,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,d (squirrel),1,3,3,1,3,1,3,4,"a, b, c, d, e",1,0,,,,,3,"a, b, c, f, g, h",3,1,1,1,1,27,2,Officier,4,NA,NA,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44400.38,25,0,1,0,0,0,0,a,1,3,2,1,1,1,1,3,4,4,4,2,4,4,4,3,4,4,4,4,4,3.769230769,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,0,c,1,1,3,1,3,1,4,3,"a, b, c, d, e",1,1,4,"a, b, c, d, e, f, g",3,"a, b, c, d, e",3,"a, b, c, d, e, f, g, h",4,1,1,1,1,33,3,Construction,4,20000000,6,"b, c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,Binh Duong ,Qualified
7/30/2021 16:13,567,1,2,0,1,0,1,"a, b, c",2,1,2,1,2,2,3,3,4,3,3,2,2,3,3,3,3,3,3,3,3,2.923076923,4,4,4,4,4,4,4,4,4,3,1,3,3,4,4,1,1,1,4,4,4,4,2,1,6,3,0,b,1,3,3,1,3,1,2,3,"a, b, d, e",1,1,3,"a, b, f, g",3,"a, b, d",4,"a, b, c, e, f, g, h",4,1,1,1,1,28,2,Officier,4,14000000,4,"a, b, c, d, e","a, b, c, e",0,a,HCM,Qualified
44380.56,392,1,2,0,0,0,0,,3,2,2,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,1,0,0,3,0,"a, b",1,1,3,1,3,1,3,3,"a, b, c, d, e",1,0,,,,,2,"b, c, d, e",3,1,1,1,1,26,2,Doctor,4,NA,NA,"a, e","a, b, c, f, g, h, i",1,a,HCM,Warning
44396.63,76,1,2,1,0,0,1,a,3,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,0,0,2,2,3,2,3,3,1,6,3,0,b,1,3,4,1,4,1,4,4,"a, b, c, d, e",1,1,4,"a, b, c, f",3,"a, b, c, d, e",1,c,3,1,1,1,1,50,4,Businessman,3,15000000,5,c,"b, c, e, h, i",1,a,HCM,Qualified
44399.69,66,1,2,0,0,0,0,"a, b",3,1,1,0,3,2,3,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3.230769231,3,4,4,4,3,3,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,1,"a, c",2,1,3,1,4,1,4,4,"a, b, c, d, e",1,1,3,f,4,b,3,"a, b, e",4,1,1,1,1,45,4,Businessman,4,50000000,7,"b, c","a, b, c, h, i",1,a,HCM,Qualified
44388.54,287,1,2,0,0,0,0,"a, b, c",1,1,1,0,3,3,1,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3.230769231,3,4,4,4,4,4,4,3,3,3,1,3,4,4,3,1,1,1,3,3,4,4,3,1,6,3,1,c,3,3,3,1,4,1,4,3,"a, b, c, d, e",1,1,3,"a, b, f, g",3,"a, b, c, d, e",3,"a, c, g, h",3,1,1,1,1,36,3,IT,4,20000000,6,"c, e","a, b, c, d, e, f, h, i",1,b,HCM,Qualified
44399.73,51,1,2,0,0,0,0,a,2,1,1,0,1,1,3,3,3,4,3,3,3,4,4,2,3,3,3,3,3,3.153846154,3,4,3,3,4,4,4,4,2,3,1,3,4,4,4,1,1,1,4,4,4,4,2,1,6,3,1,b,3,1,4,1,4,1,2,3,"a, b, c, d, e",1,1,3,"a, c, e, f",2,"a, b, c, d, e",2,"a, b, c, e, f, g, h",3,1,1,1,1,36,3,Government officer,5,NA,NA,"b, c, d, e","a, b, c, d, e, f, g, h, i, j",1,b,Vung Tau,Qualified
44390.37,230,1,2,0,1,0,1,"a, c",3,1,2,1,1,1,3,3,3,3,3,3,2,2,2,3,2,2,2,3,2,2.461538462,4,4,3,3,3,2,3,3,2,3,1,3,2,3,3,1,1,1,3,3,4,3,3,1,6,3,0,c,0,1,4,1,3,1,3,4,"a, b, c, d, e",1,1,4,"a, b, c, e, g",4,"b, c, e",3,"b, c, f, g",4,1,1,1,1,60,5,Retiree,5,15000000,5,"a, b, d","a, b, c, d, e, f, g, h, i",1,b,HCM,Qualified
44392.39,130,1,2,0,1,0,1,"b, c",1,2,2,1,1,1,2,3,4,4,3,3,4,4,4,3,3,3,3,3,4,3.461538462,4,4,4,3,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,3,1,"a, b, c",3,2,4,1,4,1,2,2,"a, b, c, d, e",1,1,4,"b, d",2,"a, b, c, d, e",2,"b, h",4,1,1,1,1,40,3,Tourism,4,100000000,7,e,"b, c, e, h",1,a,HN,Qualified
44381.91,336,1,2,0,1,0,1,a,3,2,2,1,3,1,4,3,4,3,3,3,4,3,4,2,3,3,3,3,3,3.153846154,2,4,4,3,4,4,4,3,3,3,1,2,3,3,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,4,1,3,1,2,3,"a, b, c, d, e, f (no poison)",1,1,3,"a, e, f",3,"a, b, c, d, e, f (rare plants for next generation)",5,"b, c, e, f, g, h",4,1,1,1,0,49,4,Tourism,5,20000000,6,e,"a, b, c, d, e, f, g, h, i, j, k (Specialized material)",1,a,HN,Qualified
44390.43,204,1,2,1,1,0,1,"a, b",2,1,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,1,b,1,3,3,1,4,1,3,4,"a, b, c, d, e",1,1,2,,4,"a, b, c, d, e",1,"a, e",3,1,1,1,1,50,4,Lecturer,5,35000000,7,"a, b, c, e","a, b, c, h, i",1,a,HCM,Warning
44392.37,137,1,2,0,0,0,0,"a, b, c, d",3,1,1,0,3,2,3,3,3,4,4,3,4,4,4,3,3,3,4,4,3,3.538461538,4,4,4,4,4,4,4,4,3,3,1,3,3,3,3,1,1,1,3,3,4,3,2,1,5,3,0,e,0,2,3,1,1,0,2,4,"a, b, c, d, e",1,1,4,"a, b, d, e, f",4,"a, b, c, d, e",2,"a, b, c, d, e",4,1,1,1,1,39,3,Lecturer,5,25000000,6,"a, b, c, d","a, b, c, d, f, i",1,a,HCM,Qualified
44390.58,178,1,2,0,0,0,0,"b, c, d",3,1,1,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,1,c,3,3,3,1,3,1,3,3,"a, b, c, d, e",1,1,4,"a, b",3,"a, b, c, d, e",4,"b, c, e, f",3,1,1,1,0,43,4,Lecturer,5,20000000,6,"c, d, e","a, b, c, f, h",1,a,HN,Qualified
44390.75,162,1,2,0,1,0,1,"a, b, c",3,1,2,1,1,1,2,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3.230769231,4,4,4,2,3,4,4,3,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,5,3,0,e,0,1,3,1,3,1,4,4,"a, b, c, d, e",1,1,3,"c, e, f",4,"a, b, c, d, e",2,"b, d, f",4,1,1,1,0,46,4,Lecturer,5,20000000,6,"c, f","a, b, c, d, e, f, h, i",1,a,HN,Qualified
44390.73,163,1,2,1,0,0,1,a,3,1,1,0,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3.923076923,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,3,1,4,1,3,4,"a, b, c, d, e",1,1,3,"a, b, d, e, f, g",4,"a, b, c, d, e",3,"a, b, c, d, e, f, g, h",4,1,1,1,0,43,4,Lecturer,5,NA,NA,e,"a, b, c, d, e, f, g, i",1,a,HN,Qualified
44367.73,531,1,2,0,0,0,0,a,3,1,1,0,2,2,3,3,3,3,3,3,2,4,4,4,4,3,3,3,3,3.230769231,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,c,0,1,3,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f",3,"a, b, c, d, e",3,"a, b, e, f, g, h",3,1,1,1,0,38,3,Lecturer,5,10000000,4,"a, b","a, b, c, d, f, g, h, i",1,a,HCM,Qualified
44390.41,226,1,2,0,0,0,0,"a, c",3,1,1,0,1,1,2,3,4,3,3,3,2,3,3,2,3,2,3,3,3,2.846153846,3,4,3,3,3,3,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,2,3,0,c,1,1,3,1,3,1,2,4,"a, b, c, d, e",1,1,3,"a, d, f",3,"a, b, c, d, e",2,"a, b, c, e",3,1,1,1,1,43,4,Teacher,5,20000000,6,"b, c, d","a, b, c, e, f, h",1,a,HCM,Qualified
44390.45,197,1,2,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,1,b,1,1,4,1,4,1,3,3,"a, b, c",1,1,3,"a, b, e, f",3,"a, b, c",2,"a, b, c, f",3,1,1,1,1,68,6,Teacher,4,7000000,3,"c, d","a, b, c, h, i",1,b,Tien Giang,Qualified
44390.65,172,1,2,0,0,0,0,"a, b, c, d",3,3,2,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,3,0,c,0,1,3,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, b, d, e, f",3,"a, b, c, d, e",2,"a, b, c, e, f, g, h",4,1,1,1,1,42,4,Teacher,5,NA,NA,"c, d, e","a, b, c, d, e, f, g, h, i",1,a,HN,Qualified
44390.43,209,1,2,1,1,0,1,"a, c",3,2,1,0,2,2,3,3,4,4,3,2,2,4,4,2,4,4,3,4,4,3.384615385,4,4,4,3,4,4,4,4,4,4,1,4,3,4,4,1,1,1,4,4,4,4,2,1,1,3,0,d (bird),0,3,3,1,3,1,2,3,"a, b, c, d",1,1,3,"a, b, f",3,"b, c, d",2,"a, b, c, g",3,1,1,1,1,63,6,Teacher,4,8000000,3,"a, b, c, d, e","a, c, e, g",1,a,HCM,Qualified
44391.85,143,1,2,0,0,0,0,"b, c, d",3,1,2,1,1,1,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3.923076923,4,4,4,3,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,4,3,0,b,1,1,3,1,1,0,2,2,"a, b",1,1,3,"a, b",3,b,1,g,1,0,0,1,1,18,1,Student,3,NA,NA,f,"a, b",0,a,HCM,Qualified
44370.66,490,1,2,0,1,0,1,"a, b, c, d, e",3,1,1,0,1,1,2,3,4,3,3,3,4,4,3,3,4,4,3,3,3,3.384615385,3,3,4,4,4,4,3,4,3,3,1,3,3,4,4,1,1,1,4,3,4,4,2,1,3,3,1,b,2,2,3,1,3,1,3,4,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f, g",3,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",4,1,1,1,1,60,5,Retiree,4,12000000,4,b,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44395.44,101,1,2,1,1,0,1,a,3,2,2,1,1,2,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3.384615385,4,4,3,3,3,3,3,3,3,3,1,3,3,4,3,1,1,1,3,4,4,3,3,1,6,3,0,"a, b, c",3,3,2,0,3,1,3,3,"a, b, c, d, e",1,1,3,"a, b, d, f",3,"a, b, c, d, e",2,"b, c, e, f, g",3,1,1,1,1,62,6,Retiree,4,10000000,4,"a, b, d","a, e, f, h, j",1,a,HCM,Qualified
44379.94,427,1,2,0,1,0,1,"a, d",3,1,1,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,c,0,1,4,1,3,1,4,4,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f, g",4,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",4,1,1,1,NA,41,4,Accountant,5,20000000,6,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,NA,HN,Warning
